prime,
100000000105583,
100352695899791,
101103107109307,
106111115118119,
106800081666611,
111111151111111,
116666666666611,
119315717513911,
119755797430727,
123571113171923,
135791113151719,
139239739439839,
140737488356207,
141616531685159,
145661743208479,
146263628637547,
147625901476283,
151515151515151,
170669145704411,
176860696068671,
182697604666543,
189811909119191,
191373383373191,
192549818945291,
233444000011111,
253931039382791,
264575131106459,
274988895429719,
281474993487871,
303160419086407,
307031012708191,
310950284569927,
324578696875423,
347811194367163,
348413484334847,
399899999999999,
409881449991499,
440653748357699,
468395662504823,
485398038695407,
493935332521159,
535006138814359,
578415690713087,
666666666666631,
688846502588399,
691096906169011,
733709701389359,
766788787887667,
777773333999551,
777777715963511,
799333555511111,
870530414842019,
889292677731979,
930348707843039,
953467954114363,
973369606963379,
977555333311111,
988666444411111,
990377764891511,
999998727899999,
